goodreads_book_id,tag_id,count
158119,25147,10
158119,10094,10
158119,5481,10
158119,33114,9
158119,1128,9
158119,20824,9
158119,18640,9
158119,14064,9
158119,32708,9
158119,617,9
158119,28528,9
158119,18367,8
158119,10093,8
158119,3379,8
158119,6045,8
158119,19524,8
158119,9477,8
158119,24992,8
158119,15816,8
158119,1856,8
158119,18886,7
158119,24960,7
158119,25765,7
158119,29011,7
158119,22689,7
158119,5444,7
158119,32586,7
158119,25148,7
158119,5510,7
158119,1416,7
158119,9484,7
158119,21815,7
158119,29355,7
158119,28532,7
158119,22816,7
158119,20125,7
158119,22643,7
158119,22363,7
158119,1857,7
158119,22352,6
158119,27556,6
158119,26126,6
158119,25149,6
158119,24995,6
158119,25170,6
158119,26194,6
158119,18187,6
158119,11630,6
158944,30574,1989
158944,8209,109
158944,8150,61
158944,8130,51
158944,12175,36
158944,21689,35
158944,25562,33
158944,8717,27
158944,8116,17
158944,22743,16
158944,21773,16
158944,9221,13
158944,11557,10
158944,12208,9
158944,5207,8
158944,8204,7
158944,8231,7
158944,20803,6
158944,22753,5
158944,14752,5
158944,25490,5
158944,17331,5
158944,12255,4
158944,7457,3
158944,30521,3
158944,32586,3
158944,12182,3
158944,8175,3
158944,8162,3
158944,8153,3
158944,22766,3
158944,5444,2
158944,14552,2
158944,14927,2
158944,12940,2
158944,22376,2
158944,22643,2
158944,3816,2
158944,8193,2
158944,8214,2
158944,8165,2
158944,11518,2
158944,30647,2
158944,8635,2
158944,22583,2
158944,2071,2
158944,8135,2
158944,24320,2
158944,8184,2
158944,8176,2
158944,6953,1
158944,18045,1
158944,11574,1
158944,10316,1
158944,32080,1
158944,7654,1
158944,14786,1
158944,21685,1
158944,14775,1
158944,12230,1
158944,11644,1
158944,10194,1
158944,28087,1
158944,25567,1
158944,12082,1
158944,22363,1
158944,14174,1
158944,32125,1
158944,25269,1
158944,12199,1
158944,10189,1
158944,14923,1
158944,27548,1
158944,22350,1
158944,14419,1
158944,31801,1
158944,15657,1
158944,12256,1
158944,27949,1
158944,12201,1
158944,14086,1
158944,14809,1
158944,22584,1
158944,1274,1
158944,15421,1
158944,4250,1
158944,8638,1
158944,12304,1
158944,21683,1
158944,8166,1
158944,24976,1
158944,8128,1
158944,2728,1
158944,22311,1
158944,24273,1
158944,8440,1
158944,27532,1
158944,3502,1
158944,8253,1
158944,22160,1
160149,30574,604
160149,13446,80
160149,8717,70
160149,18367,43
160149,30521,40
160149,26785,34
160149,923,23
160149,11590,22
160149,20849,21
160149,26894,20
160149,2687,20
160149,29011,19
160149,32586,19
160149,27684,19
160149,11370,16
160149,26897,16
160149,7654,16
160149,8629,16
160149,11557,15
160149,22034,14
160149,31505,14
160149,14821,14
160149,27661,13
160149,27398,13
160149,22973,12
160149,28300,12
160149,17213,11
160149,30696,11
160149,11305,10
160149,29076,10
160149,30635,10
160149,8326,10
160149,14838,10
160149,14952,10
160149,10644,9
160149,1642,9
160149,23229,9
160149,2312,8
160149,14856,8
160149,22173,8
160149,28415,8
160149,14851,8
160149,15169,7
160149,26842,7
160149,7423,7
160149,18292,7
160149,27669,7
160149,26774,7
160149,8938,7
160149,414,7
160149,13450,7
160149,11505,6
160149,3371,6
160149,25167,6
160149,12948,6
160149,24997,6
160149,20282,6
160149,27403,6
160149,26898,6
160149,22733,6
160149,8507,6
160149,14836,6
160149,20405,6
160149,14818,6
160149,27696,6
160149,13873,6
160149,7420,6
160149,13447,6
160149,32305,6
160149,25151,5
160149,5444,5
160149,25147,5
160149,3377,5
160149,19524,5
160149,25506,5
160149,30551,5
160149,5481,5
160149,9477,5
160149,9638,5
160149,31528,5
160149,10064,5
160149,7417,5
160149,11350,5
160149,14852,5
160149,27683,5
160149,13449,5
160149,13451,5
160149,5207,4
160149,27556,4
160149,22545,4
160149,18326,4
160149,28283,4
160149,1010,4
160149,27563,4
160149,11784,4
160149,27678,4
160149,930,4
160149,21032,4
160149,20972,4
160149,922,4
161361,7224,417
161361,11743,315
161361,30574,142
161361,14694,97
161361,25895,77
161361,11557,74
161361,5207,72
161361,4949,72
161361,8717,66
161361,15626,53
161361,1659,47
161361,22743,44
161361,7228,39
161361,1642,38
161361,7116,37
161361,9221,33
161361,27199,30
161361,7077,27
161361,25685,23
161361,25647,21
161361,7243,20
161361,17755,20
161361,22753,18
161361,11221,18
161361,12948,17
161361,14704,16
161361,7457,14
161361,8055,14
161361,22689,13
161361,26138,13
161361,25438,13
161361,18045,12
161361,8067,12
161361,10957,11
161361,10960,11
161361,20774,10
161361,22034,10
161361,4959,10
161361,21689,9
161361,5051,9
161361,6750,9
161361,11166,9
161361,17749,9
161361,15169,8
161361,20849,8
161361,3371,8
161361,28384,8
161361,28341,8
161361,7234,8
161361,15629,8
161361,11630,8
161361,25150,7
161361,14695,7
161361,14696,7
161361,5090,6
161361,25151,6
161361,3379,6
161361,25630,6
161361,17748,6
161361,7242,6
161361,33114,5
161361,10197,5
161361,22545,5
161361,14764,5
161361,7404,5
161361,14487,5
161361,27669,5
161361,5180,5
161361,11978,5
161361,23349,5
161361,12035,5
161361,22733,5
161361,25146,5
161361,7203,5
161361,25145,5
161361,32963,5
161361,27008,5
161361,6953,4
161361,3389,4
161361,11505,4
161361,25152,4
161361,21989,4
161361,17213,4
161361,30521,4
161361,5444,4
161361,3377,4
161361,24993,4
161361,25148,4
161361,15624,4
161361,22025,4
161361,4970,4
161361,5481,4
161361,4968,4
161361,4967,4
161361,5360,4
161361,11776,4
161361,496,4
161361,7244,4
161361,7235,4
161361,14702,4
161415,30574,2743
161415,8717,129
161415,5951,83
161415,27095,69
161415,21689,39
161415,27111,25
161415,11557,20
161415,28904,18
161415,23334,17
161415,27089,15
161415,23343,13
161415,17780,13
161415,21773,12
161415,20520,12
161415,20519,11
161415,24526,9
161415,9221,8
161415,5207,7
161415,22743,7
161415,30521,7
161415,22753,6
161415,20774,6
161415,23471,6
161415,18045,5
161415,15624,5
161415,6262,5
161415,26498,5
161415,33655,5
161415,20849,4
161415,3371,4
161415,32586,4
161415,27077,4
161415,20731,4
161415,24401,4
161415,19039,4
161415,5988,4
161415,10094,3
161415,28384,3
161415,15339,3
161415,5963,3
161415,134,3
161415,9375,3
161415,27098,3
161415,24407,3
161415,5990,3
161415,27127,3
161415,6004,3
161415,22056,3
161415,956,3
161415,15169,2
161415,3389,2
161415,11505,2
161415,3392,2
161415,22689,2
161415,10197,2
161415,5444,2
161415,22545,2
161415,3379,2
161415,15626,2
161415,30755,2
161415,30756,2
161415,667,2
161415,30547,2
161415,10698,2
161415,30620,2
161415,23323,2
161415,24410,2
161415,17384,2
161415,5332,2
161415,21803,2
161415,33650,2
161415,30809,2
161415,5257,2
161415,5280,2
161415,17637,2
161415,5966,2
161415,12941,2
161415,29958,2
161415,26500,2
161415,22737,2
161415,34150,2
161415,5998,2
161415,28906,2
161415,15026,2
161415,13218,2
161415,9014,2
161415,7457,1
161415,12954,1
161415,20821,1
161415,21284,1
161415,74,1
161415,27097,1
161415,31362,1
161415,1100,1
161415,28907,1
161415,28905,1
161415,11947,1
161415,29189,1
161415,8037,1
161415,23335,1
162085,30574,20839
162085,8717,4136
162085,33114,1946
162085,20939,1091
162085,32989,873
162085,24268,859
162085,11557,850
162085,5207,743
162085,27199,663
162085,8055,506
162085,11743,442
162085,6750,388
162085,22743,360
162085,26138,316
162085,23774,310
162085,29452,217
162085,17213,205
162085,25438,195
162085,22753,180
162085,10197,154
162085,30358,150
162085,10210,149
162085,26591,134
162085,20774,127
162085,9886,123
162085,18045,121
162085,25150,104
162085,25151,97
162085,15169,94
162085,33012,89
162085,14370,89
162085,5090,87
162085,25147,83
162085,29076,82
162085,25148,82
162085,25149,81
162085,12600,78
162085,30521,72
162085,25146,70
162085,20994,67
162085,24270,67
162085,10094,64
162085,29464,61
162085,13794,58
162085,10093,56
162085,1078,55
162085,11590,54
162085,13792,54
162085,3389,53
162085,9221,52
162085,18001,52
162085,25167,49
162085,32996,48
162085,17217,45
162085,33124,44
162085,9638,43
162085,8517,42
162085,20989,42
162085,5180,42
162085,24960,41
162085,33004,41
162085,11505,40
162085,20849,40
162085,24996,40
162085,1010,40
162085,10644,39
162085,20926,39
162085,3392,38
162085,5481,38
162085,33023,38
162085,19524,37
162085,32099,36
162085,20781,35
162085,18054,35
162085,24993,35
162085,22344,35
162085,6766,35
162085,12035,35
162085,25152,34
162085,19699,34
162085,18011,34
162085,5025,34
162085,14064,33
162085,24997,33
162085,15215,33
162085,22352,32
162085,25436,32
162085,781,32
162085,22689,31
162085,32586,31
162085,24992,31
162085,5444,30
162085,13240,29
162085,24991,29
162085,1128,28
162085,9477,27
162085,33031,27
162085,3371,26
162085,25153,26
162085,24995,25
162089,30574,27136
162089,8717,1739
162089,33114,1096
162089,24268,717
162089,20939,623
162089,5207,511
162089,32989,473
162089,27199,414
162089,11557,304
162089,8055,275
162089,11743,246
162089,22743,231
162089,6750,229
162089,23774,219
162089,26138,165
162089,29452,125
162089,26591,122
162089,22753,110
162089,25438,110
162089,30358,104
162089,10210,93
162089,20774,89
162089,18045,87
162089,17213,86
162089,10197,78
162089,9886,75
162089,25150,74
162089,15169,71
162089,25151,66
162089,24270,65
162089,25147,63
162089,25149,61
162089,29076,55
162089,33012,51
162089,14370,51
162089,25148,49
162089,25146,49
162089,29464,45
162089,13794,44
162089,12600,43
162089,1078,43
162089,5090,41
162089,9221,38
162089,20994,38
162089,30521,37
162089,10093,35
162089,10094,35
162089,13792,35
162089,1010,34
162089,20926,33
162089,8517,32
162089,3389,31
162089,25167,31
162089,5180,31
162089,33124,28
162089,24997,27
162089,5481,27
162089,18001,27
162089,3392,26
162089,20781,26
162089,18054,26
162089,25152,25
162089,33023,25
162089,32586,24
162089,24992,24
162089,5025,24
162089,24960,23
162089,14064,23
162089,24996,23
162089,33004,23
162089,20662,23
162089,11590,22
162089,20989,22
162089,6766,22
162089,22689,21
162089,22344,21
162089,1225,21
162089,22352,20
162089,24995,20
162089,32996,19
162089,13240,19
162089,5444,18
162089,24993,18
162089,24991,18
162089,1128,17
162089,20849,17
162089,18640,17
162089,722,17
162089,32099,17
162089,22944,17
162089,21815,17
162089,33049,17
162089,10644,16
162089,23037,16
162089,11978,16
162089,671,16
162089,27041,16
162089,20656,15
162089,1076,15
162089,31346,15
162823,27575,300
162823,27669,211
162823,8517,191
162823,7404,113
162823,22743,111
162823,5207,88
162823,30574,76
162823,27573,73
162823,27199,63
162823,14487,53
162823,3135,49
162823,17213,47
162823,10210,43
162823,5751,40
162823,10644,38
162823,18367,34
162823,20994,34
162823,22753,33
162823,9221,33
162823,3392,30
162823,8533,30
162823,18045,28
162823,14721,28
162823,8527,24
162823,5776,23
162823,1642,21
162823,20811,21
162823,11590,20
162823,14467,20
162823,31859,20
162823,9343,19
162823,3389,18
162823,5090,18
162823,20989,18
162823,22034,17
162823,9360,17
162823,10094,16
162823,2690,16
162823,15169,15
162823,21989,15
162823,30521,15
162823,25149,15
162823,25167,14
162823,10641,14
162823,923,14
162823,20205,14
162823,25148,13
162823,20849,12
162823,7478,12
162823,20957,12
162823,27682,12
162823,31430,12
162823,509,12
162823,25150,11
162823,29076,11
162823,10093,10
162823,29316,10
162823,7658,10
162823,29543,10
162823,9354,10
162823,414,10
162823,25151,9
162823,20963,9
162823,28751,9
162823,5481,9
162823,31557,9
162823,20939,8
162823,25147,8
162823,32586,8
162823,8518,8
162823,1078,8
162823,1659,8
162823,30635,8
162823,18525,8
162823,30768,8
162823,7417,8
162823,8545,8
162823,27833,8
162823,5444,7
162823,3358,7
162823,3379,7
162823,17442,7
162823,24995,7
162823,12940,7
162823,5180,7
162823,27656,7
162823,20125,7
162823,10658,7
162823,20662,7
162823,20947,7
162823,23895,7
162823,8524,7
162823,24960,6
162823,24997,6
162823,28881,6
162823,27661,6
162823,22944,6
162823,29355,6
162823,20991,6
162823,27592,6
163977,30574,13022
163977,11743,807
163977,7457,717
163977,8717,608
163977,11557,238
163977,7404,144
163977,18367,141
163977,28623,117
163977,22743,94
163977,2277,79
163977,22034,78
163977,5207,77
163977,16563,66
163977,2313,64
163977,14487,62
163977,6131,58
163977,21989,43
163977,2312,43
163977,9221,40
163977,923,38
163977,4949,38
163977,18326,37
163977,7423,36
163977,18045,32
163977,15048,32
163977,12948,28
163977,21662,28
163977,17213,27
163977,22753,25
163977,20849,25
163977,7417,25
163977,31656,24
163977,1659,23
163977,20774,21
163977,11590,20
163977,21656,20
163977,18318,18
163977,2335,18
163977,10197,16
163977,20282,16
163977,27669,15
163977,420,15
163977,30521,14
163977,1416,14
163977,15067,14
163977,3392,13
163977,22689,13
163977,25150,13
163977,10210,13
163977,15169,12
163977,3371,12
163977,25151,12
163977,21660,12
163977,7422,12
163977,3389,11
163977,11798,11
163977,15449,11
163977,10644,10
163977,2294,10
163977,32586,10
163977,11776,10
163977,2287,10
163977,28624,10
163977,2104,9
163977,8055,9
163977,2271,9
163977,18292,9
163977,5481,9
163977,933,9
163977,20411,9
163977,20279,8
163977,1642,8
163977,30672,8
163977,11503,8
163977,10093,8
163977,25148,8
163977,31505,8
163977,22025,8
163977,5051,8
163977,31528,8
163977,5444,7
163977,26126,7
163977,20288,7
163977,25149,7
163977,23349,7
163977,25146,7
163977,2282,7
163977,31642,7
163977,18370,7
163977,29187,7
163977,2286,7
163977,25765,6
163977,27535,6
163977,21111,6
163977,25147,6
163977,24995,6
163977,22758,6
163977,11500,6
163977,930,6
163977,20281,6
164323,30574,11522
164323,8717,297
164323,5951,216
164323,21689,168
164323,29434,54
164323,4605,38
164323,21773,35
164323,22743,26
164323,14552,25
164323,29418,24
164323,13415,24
164323,15709,22
164323,11557,17
164323,7946,17
164323,5207,15
164323,9221,15
164323,4594,15
164323,10700,14
164323,19039,14
164323,3389,11
164323,10644,10
164323,17780,10
164323,30521,8
164323,26816,8
164323,10245,8
164323,15169,7
164323,3392,7
164323,7948,7
164323,20774,6
164323,18045,6
164323,3371,6
164323,617,6
164323,28594,6
164323,20849,5
164323,3358,5
164323,5963,5
164323,21685,5
164323,24407,5
164323,7944,5
164323,22753,4
164323,27535,4
164323,2277,4
164323,3379,4
164323,3377,4
164323,4615,4
164323,11937,4
164323,7896,4
164323,27000,4
164323,22689,3
164323,22545,3
164323,30755,3
164323,5481,3
164323,32766,3
164323,19294,3
164323,22643,3
164323,25244,3
164323,28596,3
164323,19623,3
164323,5982,3
164323,27002,3
164323,32269,3
164323,10197,2
164323,5444,2
164323,27556,2
164323,15626,2
164323,18051,2
164323,27095,2
164323,12940,2
164323,30756,2
164323,1416,2
164323,4561,2
164323,22944,2
164323,30620,2
164323,17384,2
164323,30693,2
164323,21953,2
164323,20888,2
164323,22570,2
164323,3867,2
164323,8344,2
164323,15604,2
164323,10689,2
164323,3297,2
164323,21924,2
164323,20159,2
164323,5901,2
164323,15146,2
164323,5971,2
164323,10248,2
164323,3381,2
164323,4307,2
164323,9669,2
164323,5120,2
164323,6001,2
164323,7947,2
164323,5638,2
164323,21737,2
164323,29435,2
164323,27776,2
164323,17852,2
164531,30574,12264
164531,8717,1107
164531,7457,616
164531,6953,398
164531,6857,303
164531,11743,298
164531,6888,199
164531,7404,135
164531,6895,132
164531,11557,114
164531,17124,106
164531,5207,97
164531,22743,96
164531,6960,90
164531,6828,87
164531,33114,75
164531,11590,75
164531,14487,70
164531,17213,62
164531,1691,59
164531,6920,48
164531,6969,46
164531,6840,43
164531,5751,42
164531,17129,39
164531,6905,39
164531,19974,38
164531,10641,35
164531,22753,34
164531,3389,34
164531,6914,34
164531,14467,34
164531,16799,33
164531,6829,32
164531,9221,30
164531,18367,29
164531,32989,28
164531,10197,28
164531,6977,28
164531,25020,28
164531,25014,27
164531,6838,26
164531,11221,26
164531,20811,24
164531,3392,23
164531,6909,23
164531,3371,22
164531,6976,22
164531,923,22
164531,20774,21
164531,18045,21
164531,10114,21
164531,30521,20
164531,6948,20
164531,21989,19
164531,11305,18
164531,20849,17
164531,6847,17
164531,22034,16
164531,6973,15
164531,3379,15
164531,5776,15
164531,10210,14
164531,6949,14
164531,10644,13
164531,6866,13
164531,15169,12
164531,25152,12
164531,20785,12
164531,17217,12
164531,400,12
164531,17090,12
164531,16805,11
164531,10093,11
164531,17169,11
164531,32586,10
164531,17138,10
164531,24996,10
164531,33150,10
164531,24575,10
164531,11240,10
164531,24960,9
164531,7423,9
164531,14552,9
164531,29316,9
164531,31430,9
164531,17116,9
164531,10330,9
164531,5090,8
164531,33165,8
164531,30573,8
164531,5444,8
164531,11643,8
164531,3377,8
164531,6891,8
164531,4949,8
164531,6902,8
164531,5747,8
164531,6871,8
164531,31111,8
165053,30574,4104
165053,2938,95
165053,8717,26
165053,21689,23
165053,21773,13
165053,13502,13
165053,25562,11
165053,22743,9
165053,2982,9
165053,11557,8
165053,23535,8
165053,28807,8
165053,3027,6
165053,3169,5
165053,5207,4
165053,30521,4
165053,21685,4
165053,9318,4
165053,8683,3
165053,3001,3
165053,33114,2
165053,5444,2
165053,15626,2
165053,14552,2
165053,1669,2
165053,21728,2
165053,2946,2
165053,2967,2
165053,21688,2
165053,7614,2
165053,7612,2
165053,3181,2
165053,2980,2
165053,13187,2
165053,13501,2
165053,11590,1
165053,22753,1
165053,5090,1
165053,27556,1
165053,19733,1
165053,29388,1
165053,13599,1
165053,9507,1
165053,31951,1
165053,3076,1
165053,21501,1
165053,31397,1
165053,14083,1
165053,2950,1
165053,23991,1
165053,28806,1
165053,20770,1
165053,2044,1
165053,23566,1
165053,22429,1
165053,22107,1
165053,23542,1
165053,9630,1
165053,3023,1
165053,889,1
165053,13412,1
165053,3093,1
165053,14124,1
165053,12726,1
165053,31950,1
165053,24466,1
165053,2965,1
165053,8061,1
165053,27896,1
165053,10663,1
165053,21478,1
165053,30553,1
165053,8415,1
165053,21694,1
165053,21693,1
165053,31098,1
165053,22605,1
165053,31518,1
165053,31622,1
165053,23740,1
165053,9818,1
165053,9322,1
165053,27004,1
165053,12990,1
165053,3028,1
165053,22650,1
165053,28808,1
165053,13742,1
165053,13503,1
165053,3022,1
165053,28809,1
165053,3006,1
165053,3007,1
165053,10568,1
165053,19232,1
165053,3727,1
165053,14754,1
165053,18845,1
165053,13630,1
165053,14426,1
166997,30574,3530
166997,7457,602
166997,18367,203
166997,11590,179
166997,4949,175
166997,2277,172
166997,22034,166
166997,5207,156
166997,22120,147
166997,14487,117
166997,17213,115
166997,18326,106
166997,8717,103
166997,7404,96
166997,21989,87
166997,10197,83
166997,31656,83
166997,11557,82
166997,923,81
166997,18045,73
166997,22121,73
166997,25150,65
166997,10644,64
166997,32586,60
166997,24996,57
166997,25151,53
166997,3389,49
166997,11743,48
166997,5051,48
166997,18318,47
166997,2312,46
166997,1510,46
166997,4985,45
166997,2271,43
166997,10210,42
166997,3392,41
166997,24999,39
166997,3371,38
166997,8055,38
166997,2335,38
166997,25149,38
166997,10093,37
166997,24997,36
166997,20282,36
166997,14467,35
166997,25152,34
166997,20774,33
166997,9221,31
166997,3358,31
166997,1416,31
166997,26126,29
166997,450,29
166997,11740,27
166997,25153,26
166997,9886,26
166997,1659,26
166997,18292,26
166997,2294,24
166997,1642,24
166997,18395,24
166997,1128,23
166997,24995,23
166997,25506,23
166997,11497,22
166997,25167,22
166997,21111,22
166997,20849,20
166997,12948,20
166997,31528,20
166997,26138,19
166997,8067,19
166997,10094,19
166997,2104,18
166997,20731,18
166997,20006,18
166997,11505,17
166997,5444,17
166997,11221,17
166997,831,17
166997,20198,17
166997,2106,16
166997,25000,16
166997,19524,16
166997,18640,15
166997,30551,15
166997,11978,15
166997,751,15
166997,21869,15
166997,18529,15
166997,11834,14
166997,19316,14
166997,17958,14
166997,15169,13
166997,11579,13
166997,18130,13
166997,5481,13
166997,22352,12
166997,3377,12
166997,736,12
166997,22330,12
167216,11743,323
167216,30574,44
167216,11557,43
167216,5207,37
167216,8067,36
167216,4949,36
167216,8055,30
167216,7852,27
167216,18326,24
167216,17213,23
167216,22743,20
167216,21989,19
167216,12948,19
167216,1659,19
167216,22034,18
167216,18045,18
167216,11221,16
167216,22753,13
167216,10458,13
167216,18367,12
167216,1642,12
167216,4985,12
167216,20500,12
167216,8717,11
167216,5051,11
167216,3389,10
167216,25630,10
167216,11226,10
167216,22689,9
167216,3371,9
167216,30521,9
167216,2277,9
167216,3392,8
167216,25152,8
167216,1416,8
167216,25146,8
167216,21406,8
167216,33114,7
167216,9221,7
167216,20849,7
167216,10197,7
167216,31656,7
167216,18318,7
167216,25438,7
167216,19524,7
167216,20774,6
167216,15169,6
167216,25151,6
167216,2312,6
167216,30672,6
167216,25149,6
167216,24996,6
167216,32686,6
167216,22944,6
167216,24992,6
167216,20511,6
167216,22478,6
167216,1619,6
167216,25150,5
167216,25153,5
167216,9886,5
167216,32586,5
167216,14487,5
167216,15174,5
167216,3377,5
167216,25148,5
167216,11978,5
167216,9477,5
167216,4959,5
167216,6750,5
167216,855,5
167216,28848,5
167216,597,5
167216,605,5
167216,27387,5
167216,5090,4
167216,5444,4
167216,25147,4
167216,11503,4
167216,10210,4
167216,3379,4
167216,25000,4
167216,25506,4
167216,30551,4
167216,32708,4
167216,30766,4
167216,22733,4
167216,27951,4
167216,503,4
167216,18946,4
167216,22206,4
167216,14083,4
167216,7849,4
167216,1810,4
167216,11227,4
167216,1736,4
167216,24999,3
167216,766,3
167216,831,3
167216,11798,3
168668,30574,465640
168668,8717,16446
168668,7457,8530
168668,11743,7409
168668,11557,5390
168668,7404,1444
168668,32130,1333
168668,22743,1331
168668,15048,1102
168668,14487,1056
168668,18367,1031
168668,5207,991
168668,22034,601
168668,26636,565
168668,1416,518
168668,30521,470
168668,11590,461
168668,2277,417
168668,15067,398
168668,31505,393
168668,240,356
168668,22753,355
168668,7478,334
168668,4949,328
168668,18045,316
168668,7725,309
168668,2313,293
168668,14467,286
168668,20282,272
168668,9477,254
168668,21989,253
168668,32917,248
168668,18326,235
168668,9221,233
168668,26256,223
168668,12948,223
168668,20047,215
168668,236,211
168668,30635,209
168668,12680,206
168668,923,203
168668,7423,195
168668,26735,187
168668,3885,181
168668,30672,179
168668,17213,175
168668,14552,175
168668,20849,170
168668,24960,168
168668,3389,167
168668,30573,166
168668,7417,165
168668,1642,162
168668,20774,159
168668,1659,159
168668,32586,149
168668,32812,149
168668,18318,146
168668,2312,146
168668,3392,145
168668,10644,142
168668,251,142
168668,2104,141
168668,12869,139
168668,9484,138
168668,14370,137
168668,21374,135
168668,8346,132
168668,15169,129
168668,26251,129
168668,8055,124
168668,9638,124
168668,20731,122
168668,22330,118
168668,18292,115
168668,3371,114
168668,22689,107
168668,32906,106
168668,30860,104
168668,7422,102
168668,10197,100
168668,5090,98
168668,26246,90
168668,12868,86
168668,25114,83
168668,11497,82
168668,25506,82
168668,32808,82
168668,8067,80
168668,27535,79
168668,8344,77
168668,28740,75
168668,5444,74
168668,26257,74
168668,10059,74
168668,22733,74
168668,11505,73
168668,14764,73
168668,10210,72
168668,30976,72
168814,30574,753
168814,8717,286
168814,2938,162
168814,9904,69
168814,21689,36
168814,22743,18
168814,25562,14
168814,21773,11
168814,2982,11
168814,3045,11
168814,9221,10
168814,8491,7
168814,5207,6
168814,14927,6
168814,9318,6
168814,11557,5
168814,22671,5
168814,2450,4
168814,3169,4
168814,3082,4
168814,3008,4
168814,20774,3
168814,10197,3
168814,2867,3
168814,8438,3
168814,9901,3
168814,15655,3
168814,4,3
168814,8,3
168814,22753,2
168814,10644,2
168814,5090,2
168814,30521,2
168814,22545,2
168814,923,2
168814,10210,2
168814,26735,2
168814,31505,2
168814,32080,2
168814,3084,2
168814,11973,2
168814,8471,2
168814,14675,2
168814,34200,2
168814,17061,2
168814,17213,1
168814,5444,1
168814,10093,1
168814,15174,1
168814,22330,1
168814,24662,1
168814,32766,1
168814,13940,1
168814,22570,1
168814,20166,1
168814,8473,1
168814,22696,1
168814,8789,1
168814,4307,1
168814,15685,1
168814,32938,1
168814,2954,1
168814,1815,1
168814,2966,1
168814,31002,1
168814,27873,1
168814,21309,1
168814,7628,1
168814,28944,1
168814,8474,1
168814,295,1
168814,24923,1
168814,30059,1
168814,15695,1
168814,31559,1
168814,15659,1
168814,25402,1
168814,33970,1
168814,3011,1
168814,26726,1
168814,8472,1
168814,32773,1
168814,9307,1
168814,14935,1
168814,10312,1
168814,14928,1
168814,33971,1
168814,1284,1
168814,21898,1
168814,30839,1
168814,3046,1
168814,5865,1
168814,32493,1
168814,27876,1
168814,27872,1
168814,3190,1
168814,884,1
168814,9907,1
168814,24303,1
168814,12000,1
169848,30574,509
169848,11743,148
169848,11557,81
169848,7404,80
169848,8717,50
169848,11305,28
169848,27669,28
169848,7457,26
169848,18367,24
169848,6622,22
169848,7423,19
169848,21815,19
169848,31859,17
169848,14487,15
169848,14694,13
169848,20849,12
169848,5776,10
169848,7417,10
169848,5207,9
169848,6857,9
169848,10644,9
169848,10641,9
169848,10210,9
169848,7224,9
169848,22034,8
169848,18045,8
169848,10658,8
169848,12948,7
169848,509,7
169848,10197,6
169848,18326,6
169848,14467,6
169848,3358,6
169848,7478,6
169848,4949,6
169848,7422,6
169848,5775,6
169848,20774,5
169848,22689,5
169848,17213,5
169848,1642,5
169848,25149,5
169848,5332,5
169848,3723,5
169848,33114,4
169848,2104,4
169848,9221,4
169848,15169,4
169848,5751,4
169848,25150,4
169848,5444,4
169848,6829,4
169848,1659,4
169848,2690,4
169848,11978,4
169848,30635,4
169848,25106,4
169848,15392,4
169848,14821,4
169848,5757,4
169848,25091,4
169848,6953,3
169848,6828,3
169848,3389,3
169848,11505,3
169848,22973,3
169848,25234,3
169848,6960,3
169848,30521,3
169848,30573,3
169848,6838,3
169848,6914,3
169848,22545,3
169848,18318,3
169848,18054,3
169848,10093,3
169848,5180,3
169848,27682,3
169848,22027,3
169848,6122,3
169848,19983,3
169848,31430,3
169848,25685,3
169848,7472,3
169848,10653,3
169848,21816,3
169848,22674,3
169848,521,3
169848,7228,3
169848,5754,3
169848,3930,3
169848,23241,3
169848,26193,2
169848,25014,2
169848,23563,2
169848,28097,2
169848,3934,2
169848,20889,2
169848,6617,2
169848,3503,2
170632,30574,2599
170632,20939,466
170632,19384,282
170632,11743,130
170632,29076,95
170632,8717,84
170632,30358,72
170632,20989,66
170632,5207,62
170632,9221,52
170632,22743,46
170632,20994,45
170632,20926,42
170632,8517,35
170632,1642,33
170632,11557,24
170632,7383,23
170632,26138,20
170632,22753,18
170632,1659,18
170632,7382,17
170632,20849,16
170632,20774,14
170632,20991,14
170632,20662,13
170632,30386,12
170632,29083,12
170632,10197,10
170632,8055,10
170632,18045,9
170632,26207,9
170632,19871,9
170632,3371,8
170632,17213,8
170632,14064,8
170632,10210,8
170632,20957,8
170632,14354,8
170632,15169,7
170632,6750,7
170632,20948,7
170632,3389,6
170632,22034,6
170632,8533,6
170632,5180,6
170632,23896,6
170632,29073,6
170632,496,6
170632,27199,5
170632,11503,5
170632,10094,5
170632,5481,5
170632,21815,5
170632,498,5
170632,14355,5
170632,19385,5
170632,9886,4
170632,10093,4
170632,8527,4
170632,21001,4
170632,20933,4
170632,21003,4
170632,1078,4
170632,1645,4
170632,22944,4
170632,31557,4
170632,21953,4
170632,8545,4
170632,20656,4
170632,30381,4
170632,4915,4
170632,20947,4
170632,29081,4
170632,20936,4
170632,18798,4
170632,5090,3
170632,22689,3
170632,5444,3
170632,14764,3
170632,2277,3
170632,32586,3
170632,15174,3
170632,20797,3
170632,11803,3
170632,22344,3
170632,6122,3
170632,134,3
170632,15392,3
170632,22733,3
170632,8428,3
170632,14092,3
170632,4475,3
170632,23878,3
170632,503,3
170632,1666,3
170632,20927,3
170632,19383,3
170632,20993,3
170632,19334,3
170632,19403,3
170641,30574,582
170641,19384,31
